frame,n_gt,n_det,tp,fp,fn,precision,recall,timing
88,17,16,7,9,10,0.4375,0.4117647058823529,"{'preprocess': 0.05750417709350586, 'inference': 0.005968570709228516, 'postprocess': 0.0389101505279541, 'total': 0.10238289833068848}"
89,17,21,8,13,9,0.38095238095238093,0.47058823529411764,"{'preprocess': 0.057038068771362305, 'inference': 0.005890369415283203, 'postprocess': 0.03868699073791504, 'total': 0.10161542892456055}"
90,18,21,6,15,12,0.2857142857142857,0.3333333333333333,"{'preprocess': 0.057623863220214844, 'inference': 0.006143808364868164, 'postprocess': 0.038419246673583984, 'total': 0.10218691825866699}"
91,19,21,7,14,12,0.3333333333333333,0.3684210526315789,"{'preprocess': 0.056647539138793945, 'inference': 0.0058956146240234375, 'postprocess': 0.038693904876708984, 'total': 0.10123705863952637}"
92,19,22,10,12,9,0.45454545454545453,0.5263157894736842,"{'preprocess': 0.0581817626953125, 'inference': 0.0060160160064697266, 'postprocess': 0.03872370719909668, 'total': 0.1029214859008789}"
93,19,17,9,8,10,0.5294117647058824,0.47368421052631576,"{'preprocess': 0.05761265754699707, 'inference': 0.00582575798034668, 'postprocess': 0.03875303268432617, 'total': 0.10219144821166992}"
94,19,19,10,9,9,0.5263157894736842,0.5263157894736842,"{'preprocess': 0.057450294494628906, 'inference': 0.0058133602142333984, 'postprocess': 0.038810014724731445, 'total': 0.10207366943359375}"
95,19,20,10,10,9,0.5,0.5263157894736842,"{'preprocess': 0.0574648380279541, 'inference': 0.0061435699462890625, 'postprocess': 0.03847217559814453, 'total': 0.1020805835723877}"
96,19,13,7,6,12,0.5384615384615384,0.3684210526315789,"{'preprocess': 0.05652117729187012, 'inference': 0.005904436111450195, 'postprocess': 0.03871488571166992, 'total': 0.10114049911499023}"
97,19,19,8,11,11,0.42105263157894735,0.42105263157894735,"{'preprocess': 0.05673575401306152, 'inference': 0.00593113899230957, 'postprocess': 0.03910517692565918, 'total': 0.10177206993103027}"
98,19,22,8,14,11,0.36363636363636365,0.42105263157894735,"{'preprocess': 0.05819439888000488, 'inference': 0.006072282791137695, 'postprocess': 0.038518428802490234, 'total': 0.10278511047363281}"
99,19,20,5,15,14,0.25,0.2631578947368421,"{'preprocess': 0.05774188041687012, 'inference': 0.0060193538665771484, 'postprocess': 0.038568735122680664, 'total': 0.10232996940612793}"
100,18,15,7,8,11,0.4666666666666667,0.3888888888888889,"{'preprocess': 0.05796217918395996, 'inference': 0.006035804748535156, 'postprocess': 0.039174795150756836, 'total': 0.10317277908325195}"
