frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
214,7,3,7,14,10,0.6395070523023605,11.572076007723808
215,7,3,7,14,10,0.6412658482789994,10.587126016616821
216,7,3,7,14,10,0.6531337887048722,11.901467107236385
217,8,2,6,14,10,0.6531886428594589,11.261187959462404
218,9,2,5,14,11,0.6019318510185588,9.624180383980274
219,8,2,6,14,10,0.6073908090591431,11.192591860890388
220,9,2,5,14,11,0.5779170881618153,12.483581900596619
221,9,1,7,16,10,0.6306740164756774,9.348328690975904
222,8,1,9,17,9,0.6722867753770616,10.683296248316765
223,10,1,7,17,11,0.6154726554046978,11.649860069155693
224,9,1,8,17,10,0.6789422839879989,12.823794968426228
225,9,2,8,17,11,0.6126969754695892,14.070644043385983
226,9,1,9,18,10,0.6496618032455445,10.052382946014404
227,9,1,9,18,10,0.6273070216178894,10.5202398262918
228,7,3,9,16,10,0.5965788662433624,9.602009784430265
229,7,2,9,16,9,0.6383556524912516,11.698264628648758
230,7,3,7,14,10,0.6216414213180542,11.159984860569239
231,7,4,7,14,11,0.5886140330271288,10.864946991205215
232,6,6,8,14,12,0.5579531167944273,12.61408580467105
233,7,8,8,15,15,0.49342818061510724,10.961013846099377
234,7,7,8,15,14,0.5296683141163417,14.098928309977055
235,7,6,8,15,13,0.5513941851946024,12.827672064304352
236,6,5,9,15,11,0.5954846577210859,11.16250827908516
237,6,6,10,16,12,0.5750703538457552,11.058805976063013
238,6,5,11,17,11,0.6113861203193665,10.671299882233143
239,6,4,11,17,10,0.645084273815155,13.200127985328436
240,6,5,12,18,11,0.6230328679084778,12.747060973197222
241,6,3,13,19,9,0.6648979187011719,11.313802096992731
242,6,4,11,17,10,0.6150078982114792,12.502545025199652
243,6,5,10,16,11,0.5904958193952387,12.062181252986193
244,6,5,11,17,11,0.5792003490708091,12.070395983755589
245,6,5,12,18,11,0.6095288937742059,12.633256148546934
246,6,6,12,18,12,0.5859671955307325,11.291002854704857
247,7,5,11,18,12,0.5798830017447472,11.606734246015549
248,7,5,11,18,12,0.5494028528531393,10.872295591980219
249,7,5,11,18,12,0.5468792915344238,11.081947013735771
250,7,4,12,19,11,0.6258500706065785,11.645141057670116
251,8,4,11,19,12,0.5844304213921229,11.937093921005726
252,6,3,11,17,9,0.668296347061793,14.157194644212723
253,8,4,10,18,12,0.5612949058413506,10.691207833588123
254,8,3,9,17,11,0.6065386046062816,10.979168117046356
255,8,2,10,18,10,0.6267829984426498,10.925446171313524
256,8,2,10,18,10,0.6432279020547866,12.357227969914675
257,10,2,8,18,12,0.5988362009326617,13.693485874682665
258,9,2,9,18,11,0.6371281743049622,11.072489898651838
259,9,1,10,19,10,0.6648314982652664,11.3083659671247
260,8,3,11,19,11,0.6076899306340651,9.991975966840982
261,8,3,10,18,11,0.6023677289485931,11.20624179020524
262,7,2,11,18,9,0.6721655064158969,10.762778576463461
263,9,2,10,19,11,0.594399552453648,10.373614262789488
264,9,2,10,19,11,0.5937840477986769,10.753750335425138
265,10,2,9,19,12,0.5688587054610252,10.376195888966322
