frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
166,12,2,1,13,14,0.5619345137051174,10.80847391858697
167,12,2,1,13,14,0.5467266312667302,11.566015891730785
168,11,4,2,13,15,0.5559155702590942,10.14371495693922
169,11,3,2,13,14,0.5699472874403,9.33619774878025
170,9,4,4,13,13,0.5735767758809603,11.804528068751097
171,9,5,4,13,14,0.5692688205412456,11.432116851210594
172,10,5,3,13,15,0.5430511514345805,11.216960847377777
173,10,4,2,12,14,0.5659535718815667,9.870240930467844
174,10,3,2,12,13,0.5990476677050958,8.937624283134937
175,9,3,3,12,12,0.6007097537318865,11.14719407632947
176,10,2,3,13,12,0.6075974752505621,10.401146952062845
177,9,4,4,13,13,0.5591584948393015,9.467655792832375
178,9,2,3,12,11,0.6090043132955377,12.692220974713564
179,9,2,3,12,11,0.6148211549628865,13.478981330990791
180,9,2,3,12,11,0.61866633458571,12.199271004647017
181,9,2,3,12,11,0.6219626583836295,11.00365910679102
182,9,2,2,11,11,0.6267197077924554,10.007595643401146
183,11,2,2,13,13,0.5814058459722079,13.514598831534386
184,11,1,3,14,12,0.5890621493260065,14.498315751552582
185,10,2,4,14,12,0.5945711260040601,10.4364980943501
186,10,2,4,14,12,0.6224517300724983,10.367012117058039
187,11,2,4,15,13,0.5846707958441514,9.665036108344793
188,8,1,8,16,9,0.7184511191315122,11.479952838271856
189,11,1,5,16,12,0.6028279413779577,14.41597007215023
190,11,1,5,16,12,0.6142657175660133,12.057230807840824
191,12,1,4,16,13,0.6025595802527207,10.592400096356869
192,12,2,4,16,14,0.571520175252642,9.53918881714344
193,12,2,4,16,14,0.5931730163948876,13.368126004934311
194,12,1,4,16,13,0.6223719876546127,13.699810951948166
195,12,2,4,16,14,0.596339721764837,10.139178019016981
196,12,1,3,15,13,0.6059947426502521,9.721358772367239
197,12,1,3,15,13,0.6023766719377958,9.284963831305504
198,10,2,4,14,12,0.65265520910422,10.492685250937939
199,11,2,3,14,13,0.6104890772929559,9.082962293177843
200,10,2,4,14,12,0.6307137335340182,10.044410359114408
201,10,4,4,14,14,0.6025750083582742,12.172246351838112
202,11,3,3,14,14,0.5734394852604184,10.46961173415184
203,11,1,3,14,12,0.6130996346473694,11.726832017302513
204,11,1,4,15,12,0.6284365902344385,12.244842946529388
205,10,1,5,15,11,0.6263621747493744,10.175166185945272
206,11,1,4,15,12,0.6127706716458002,11.424004565924406
207,10,2,5,15,12,0.5852310433983803,9.454088751226664
208,9,2,5,14,11,0.6198078935796564,10.88907616212964
209,8,3,5,13,11,0.6294356232339685,9.774502832442522
210,8,2,5,13,10,0.6537568539381027,9.31056309491396
211,8,5,5,13,13,0.5605126390090356,10.68359101191163
212,8,4,5,13,12,0.6133917272090912,11.289818212389946
